Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Hockey Applique Sweatshirt / Crimson / XL,10748,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,0,0
Harvard Hockey Applique Sweatshirt / Crimson / XS,10744,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,62,15.5,0,0
Harvard Hockey Applique Sweatshirt / Oxford / L,10689,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,30.98674,15.49337,1,2
Harvard Hockey Applique Sweatshirt / Oxford / M,10688,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,10,155,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / S,10687,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / XL,10690,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,46.5,15.5,1,2
Harvard Hockey Applique Sweatshirt / Oxford / XS,10686,,3 Classic Collection,Bay State Apparel,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,31,15.5,1,2
Harvard Hooded Arc Sweatshirt / Crimson / L,600,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,40.6398,10.15995,2,2
Harvard Hooded Arc Sweatshirt / Crimson / M,599,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,5,58.51805,11.70361,2,2
Harvard Hooded Arc Sweatshirt / Crimson / S,2147,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,32.58378,10.86126,2,2
Harvard Hooded Arc Sweatshirt / Crimson / XL,601,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,21.5284,10.7642,2,2
Harvard Hooded Arc Sweatshirt / Crimson / XXL,602,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,12.93351,12.93351,1,1
Harvard Hooded Arc Sweatshirt / Oxford / L,596,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,21.60316,10.80158,2,2
Harvard Hooded Arc Sweatshirt / Oxford / M,595,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,5,51.24385,10.24877,2,2
Harvard Hooded Arc Sweatshirt / Oxford / S,1950,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,5,51.57455,10.31491,2,2
Harvard Hooded Arc Sweatshirt / Oxford / XL,597,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,30.80661,10.26887,2,2
Harvard Hooded Arc Sweatshirt / Oxford / XXL,598,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,13.25,13.25,1,1
Harvard Hooded Crest Sweatshirt / Crimson / L,3699,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,-1,-7.84207,7.84207,5,3
Harvard Hooded Crest Sweatshirt / Crimson / M,3698,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,8,88.14224,11.01778,6,4
Harvard Hooded Crest Sweatshirt / Crimson / S,3697,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,15,164.5449,10.96966,5,4
Harvard Hooded Crest Sweatshirt / Crimson / XL,3700,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,43.48024,10.87006,3,2
Harvard Hooded Crest Sweatshirt / Crimson / XXL,3701,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,22.89838,11.44919,1,1
Harvard Hooded Crest Sweatshirt / Navy / L,4048,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,43.4382,10.85955,2,2
Harvard Hooded Crest Sweatshirt / Navy / M,4047,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,43.37496,10.84374,3,3
Harvard Hooded Crest Sweatshirt / Navy / S,4046,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,4,43.61412,10.90353,2,2
Harvard Hooded Crest Sweatshirt / Navy / XL,4049,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,22.10316,11.05158,2,2
Harvard Hooded Crest Sweatshirt / Navy / XXL,4056,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,11.35462,11.35462,1,1
Harvard Hooded Crest Sweatshirt / Oxford / L,3694,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,20.94,10.47,3,3
Harvard Hooded Crest Sweatshirt / Oxford / M,3693,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,5,51.46245,10.29249,4,4
Harvard Hooded Crest Sweatshirt / Oxford / S,3692,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,3,31.74744,10.58248,4,4
Harvard Hooded Crest Sweatshirt / Oxford / XL,3695,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,1,10.09429,10.09429,2,2
Harvard Hooded Crest Sweatshirt / Oxford / XXL,3696,QUALIT,3 Classic Collection,Quality,022 Apparel > Sweatshirts > Hooded,,Mt Auburn,2,25.1,12.55,1,1
Harvard Kennedy School Executive Education Jacket / L / Men's,10723,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / L / Women's,10729,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Men's,10722,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / M / Women's,10728,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / S / Men's,10721,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / S / Women's,10727,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Men's,10724,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XL / Women's,10730,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XS / Women's,10726,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Executive Education Jacket / XXL / Men's,10725,,Graduate Schools,THS Custom Orders,050 Apparel > Jackets,,Mt Auburn,0,0,65,0,0
Harvard Kennedy School Of Government Barrel Pen / KSG,612,ARTS A,Graduate Schools,Arts & Cards,130 Accessories > Stationery,,Mt Auburn,0,0,1.49,0,0
Harvard Kennedy School of Government Cordial Shooter / JFK Shield,644,NORDIC,Graduate Schools,NORDIC,230 Drinkware > Glasses,,Mt Auburn,0,0,3.69,0,0
Harvard Kennedy School of Government Mug / White,3552,,Graduate Schools,RFSJ,210 Drinkware > Mugs,,Mt Auburn,0,0,3.63,0,0
Harvard Kennedy School of Government T-Shirt / L / Crimson,529,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,25,78.1905,3.12762,0,0
Harvard Kennedy School of Government T-Shirt / L / Oxford,541,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.2,0,0
Harvard Kennedy School of Government T-Shirt / M / Crimson,528,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,48,158.23104,3.29648,0,0
Harvard Kennedy School of Government T-Shirt / M / Oxford,540,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Kennedy School of Government T-Shirt / S / Crimson,527,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,49,161.16786,3.28914,0,0
Harvard Kennedy School of Government T-Shirt / S / Crimson,1,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.43,0,0
Harvard Kennedy School of Government T-Shirt / S / Oxford,539,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.79,0,0
Harvard Kennedy School of Government T-Shirt / XL / Crimson,530,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,16,49.99168,3.12448,0,0
Harvard Kennedy School of Government T-Shirt / XL / Oxford,542,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.86,0,0
Harvard Kennedy School of Government T-Shirt / XXL / Crimson,531,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,6.12,0,0
Harvard Kennedy School of Government T-Shirt / XXL / Oxford,543,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.31,0,0
Harvard Kennedy School Pin / Crimson,871,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,Mt Auburn,0,0,0.42,0,0
Harvard Kennedy School Polo / L / Black,2646,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-36.02,18.01,0,0
Harvard Kennedy School Polo / L / Crimson,734,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-18.01,18.01,0,0
Harvard Kennedy School Polo / M / Black,2645,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,19.35,0,0
Harvard Kennedy School Polo / M / Crimson,733,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,19.35,0,0
Harvard Kennedy School Polo / S / Black,2644,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,19.38,0,0
Harvard Kennedy School Polo / S / Crimson,732,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-18.01,18.01,0,0
Harvard Kennedy School Polo / XL / Black,2647,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-18.01,18.01,0,0
Harvard Kennedy School Polo / XL / Crimson,735,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,18.01,0,0
Harvard Kennedy School Polo / XXL / Black,3042,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,21.13,0,0
Harvard Kennedy School Polo / XXL / Crimson,736,EEP,Clearance,Velocity,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,16.82,0,0
Harvard Kennedy School Tie / Crimson,10647,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,23.1,0,0
Harvard Kennedy School Tie / Navy,10648,,Graduate Schools,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,Mt Auburn,0,0,23.31,0,0
Harvard Key Fob / Crimson,10071,,5 Accessories,Smathers and Branson,110 Accessories > Keychains,,Mt Auburn,4,49.49764,12.37441,4,5
Harvard Lacrosse T-shirt / L / Oxford,10530,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.48,0,0
Harvard Lacrosse T-shirt / M / Oxford,10529,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.48,0,0
Harvard Lacrosse T-shirt / S / Oxford,10512,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.48,0,0
Harvard Lacrosse T-shirt / XL / Oxford,10531,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.45,0,0
Harvard Ladies Athletic Shorts / Maroon / L,10495,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,3,37.93668,12.64556,2,2
Harvard Ladies Athletic Shorts / Maroon / M,10494,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,5,63.2658,12.65316,2,2
Harvard Ladies Athletic Shorts / Maroon / S,10493,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,12.64556,12.64556,2,2
Harvard Ladies Athletic Shorts / Maroon / XL,10496,,4 Fall 2017 Collection,Quality,040 Apparel > Pants and Shorts,,Mt Auburn,1,11.29947,11.29947,2,2
Harvard Ladies Crest T-Shirt / Crimson / L,3142,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,2.25304,1,1
Harvard Ladies Crest T-Shirt / Crimson / M,3141,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,8.32568,2.08142,1,1
Harvard Ladies Crest T-Shirt / Crimson / S,3140,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-3,-6.24939,2.08313,1,1
Harvard Ladies Crest T-Shirt / Crimson / XL,3337,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,15.08781,5.02927,1,1
Harvard Ladies Crest T-Shirt / Oxford / L,3775,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,19.52,4.88,1,1
Harvard Ladies Crest T-Shirt / Oxford / M,3774,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,4.3121,2.15605,1,1
Harvard Ladies Crest T-Shirt / Oxford / S,3773,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,5,10.4,2.08,1,1
Harvard Ladies Crest T-Shirt / Oxford / XL,3776,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,11.27936,5.63968,1,1
Harvard Ladies Crest T-Shirt / Pink / L,3771,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,9.47622,4.73811,1,1
Harvard Ladies Crest T-Shirt / Pink / M,3770,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,8.45379,2.81793,1,1
Harvard Ladies Crest T-Shirt / Pink / S,3769,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,6.24,2.08,1,1
Harvard Ladies Crest T-Shirt / Pink / XL,3772,COMPRI,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,9.74294,4.87147,1,1
Harvard Ladies Crest TriBlend / Crimson / L,11195,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,11.17058,5.58529,0,0
Harvard Ladies Crest TriBlend / Crimson / M,11194,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,5,27.74585,5.54917,0,0
Harvard Ladies Crest TriBlend / Crimson / S,11193,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,5.765,5.765,0,0
Harvard Ladies Crest TriBlend / Crimson / XL,11196,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-5.40528,5.40528,0,0
Harvard Ladies Crest TriBlend / Oxford / L,10981,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,4.94477,4.94477,0,0
Harvard Ladies Crest TriBlend / Oxford / M,10980,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,4,19.54456,4.88614,0,0
Harvard Ladies Crest TriBlend / Oxford / S,10979,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,4.78358,4.78358,0,0
Harvard Ladies Crest TriBlend / Oxford / XL,10982,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,9.6452,4.8226,0,0
Harvard Ladies Crest TriBlend / Oxford / XS,10978,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,14.57976,4.85992,0,0
Harvard Ladies Designer Tee  / White / L,10986,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.58901,0,0
Harvard Ladies Designer Tee  / White / M,10985,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.59,0,0
Harvard Ladies Designer Tee  / White / S,10984,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.59,0,0
Harvard Ladies Designer Tee  / White / XL,10987,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.58901,0,0
Harvard Ladies Designer Tee  / White / XS,10983,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.58802,0,0
Harvard Ladies Flannel Pants / Crimson / L,11241,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,4,54.44948,13.61237,0,0
Harvard Ladies Flannel Pants / Crimson / M,11240,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,6,81.69012,13.61502,0,0
Harvard Ladies Flannel Pants / Crimson / S,11239,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,6,81.68868,13.61478,0,0
Harvard Ladies Flannel Pants / Crimson / XL,11242,,4 Fall 2017 Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,5,68.06185,13.61237,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / L,11188,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,10.75942,10.75942,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / M,11186,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,21.44506,10.72253,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / S,11184,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,32.16759,10.72253,0,0
Harvard Ladies Relaxed Long Sleeve / Crimson / XL,11190,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,21.48478,10.74239,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / L,11189,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,10.98056,10.98056,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / M,11187,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,32.52909,10.84303,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / S,11185,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,21.47224,10.73612,0,0
Harvard Ladies Relaxed Long Sleeve / Navy / XL,11191,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,21.44506,10.72253,0,0
Harvard Lanyard / Crimson,847,QUALIT,5 Accessories,Quality,180 Accessories > Other,,Mt Auburn,36,55.90296,1.55286,10,10
Harvard Laptop Decal / Athletic H,10278,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,1.78,2,3
Harvard Laptop Decal / Crest,10277,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,1.78,4,4
Harvard Laptop Decal / HBS,10384,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,1.78,2,3
Harvard Laptop Decal / HLS,10383,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,1.78,2,3
Harvard Law School Barrel Pen / White,614,ARTS A,Graduate Schools,Arts & Cards,130 Accessories > Stationery,,Mt Auburn,0,0,1.46,0,0
Harvard Law School T-Shirt / L / Crimson,2614,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.04,0,0
Harvard Law School T-Shirt / L / Oxford,937,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.69,0,0
Harvard Law School T-Shirt / M / Crimson,2613,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.09,0,0
Harvard Law School T-Shirt / M / Oxford,936,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.18,0,0
Harvard Law School T-Shirt / S / Crimson,2612,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.15,8,8
Harvard Law School T-Shirt / S / Oxford,935,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.23,0,0
Harvard Law School T-Shirt / XL / Crimson,2615,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.83,0,0
Harvard Law School T-Shirt / XL / Oxford,938,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.33,0,0
Harvard Law School T-Shirt / XXL / Crimson,2616,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,5.65,0,0
Harvard Law School T-Shirt / XXL / Oxford,940,COMPRI,Graduate Schools,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.86,0,0
Harvard Leather Keychain / Brown,1688,LXG,5 Accessories,LXG,110 Accessories > Keychains,,Mt Auburn,13,56.92609,4.37893,10,10
Harvard Long Sleeve T-Shirt / Crimson / L,10611,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,15,7.5,1,2
Harvard Long Sleeve T-Shirt / Crimson / M,10610,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,22.5,7.5,1,2
Harvard Long Sleeve T-Shirt / Crimson / S,10609,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Mt Auburn,2,15,7.5,1,2
Harvard Long Sleeve T-Shirt / Crimson / XL,10612,,3 Classic Collection,Bay State Apparel,"010 Apparel > T-shirts, Tanks",,Mt Auburn,3,22.54176,7.51392,1,2
Harvard Luggage Tag / Athletic H,10376,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.08,2,2
Harvard Luggage Tag / Black,10275,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.08,2,2
Harvard Luggage Tag / Crest gold,10274,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.05,2,2
Harvard Luggage Tag / Crest red,10273,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.08,2,2
Harvard Luggage Tag / HBS,10377,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.05,2,2
Harvard Luggage Tag / HLS,10378,,Clearance,"GloDesign, Inc.",180 Accessories > Other,,Mt Auburn,0,0,4.05,2,2
Harvard Magnet Set / Crimson,10994,,5 Accessories,Wincraft,140 Accessories > Magnets,,Mt Auburn,10,28.208,2.8208,0,0
Harvard Medical School T-Shirt / L / Crimson,10,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-4.36,4.36,0,0
Harvard Medical School T-Shirt / M / Crimson,9,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.36,0,0
Harvard Medical School T-Shirt / S / Crimson,8,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.36,0,0
Harvard Medical School T-Shirt / XL / Crimson,11,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-2,-7.41916,3.70958,0,0
Harvard Medical School T-Shirt / XXL / Crimson,12,QUALIT,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.36,0,0
Harvard Mens Flannel Pants / L,11257,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,3,41.05116,13.68372,0,0
Harvard Mens Flannel Pants / M,11256,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,4,54.73488,13.68372,0,0
Harvard Mens Flannel Pants / S,11255,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,2,27.36744,13.68372,0,0
Harvard Mens Flannel Pants / XL,11258,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Mt Auburn,3,41.05116,13.68372,0,0
Harvard Mom T-shirt / Crimson / L,10799,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,4.51,4.51,0,0
Harvard Mom T-shirt / Crimson / M,10798,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-4.44,4.44,0,0
Harvard Mom T-shirt / Crimson / S,10797,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.92,0,0
Harvard Mom T-shirt / Crimson / XL,10800,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,4.61,0,0
Harvard Mom Tee / L / Crimson,380,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.62,2,2
Harvard Mom Tee / L / Oxford,2428,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,-1,-3.21,3.21,2,2
Harvard Mom Tee / M / Crimson,379,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.62,2,2
Harvard Mom Tee / M / Oxford,2427,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.62,2,2
Harvard Mom Tee / S / Crimson,374,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,1,2.9,2.9,2,2
Harvard Mom Tee / S / Oxford,371,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.24,2,2
Harvard Mom Tee / XL / Crimson,383,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Mt Auburn,0,0,3.98,2,2
