Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard Plaid Flannel PJ's / XL,4940,BOXCRA,Clearance,Boxercraft,040 Apparel > Pants and Shorts,,Basement,0,0,13.01,24,0
Harvard Pocket Tank / Crimson / L,10930,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.58,0,0
Harvard Pocket Tank / Crimson / M,10929,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.58,0,0
Harvard Pocket Tank / Crimson / S,10928,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.58,0,0
Harvard Pocket Tank / Crimson / XL,10931,,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.58005,0,0
Harvard Pocket Umbrella / Black,4352,STORMD,5 Accessories,STORMDUDS,300 Rain Gear,,Basement,123,1029.38085,8.36895,50,0
Harvard Pocket Umbrella / Crimson,1438,STORMD,5 Accessories,STORMDUDS,300 Rain Gear,,Basement,123,1031.75229,8.38823,50,0
Harvard Polar Bear / White,10581,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Basement,15,108.9744,7.26496,0,0
Harvard Premium Hood / Charcoal / L,11122,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Charcoal / M,11121,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-2,-44.66598,22.33299,0,0
Harvard Premium Hood / Charcoal / S,11120,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Charcoal / XL,11123,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Charcoal / XS,11119,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-3,-66.99897,22.33299,0,0
Harvard Premium Hood / Navy / L,11112,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-3,-66.99708,22.33236,0,0
Harvard Premium Hood / Navy / M,11111,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,0,0,22.33299,0,0
Harvard Premium Hood / Navy / S,11110,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.33299,22.33299,0,0
Harvard Premium Hood / Navy / XL,11113,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.32966,22.32966,0,0
Harvard Premium Hood / Navy / XS,11109,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-7,-156.16797,22.30971,0,0
Harvard Premium Hood / Oxford / L,11117,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,0,0,22.13401,0,0
Harvard Premium Hood / Oxford / M,11116,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-1,-22.1714,22.1714,0,0
Harvard Premium Hood / Oxford / S,11115,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-2,-44.08252,22.04126,0,0
Harvard Premium Hood / Oxford / XL,11118,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,5,109.65615,21.93123,0,0
Harvard Premium Hood / Oxford / XS,11114,,4 Fall 2017 Collection,Ouray,022 Apparel > Sweatshirts > Hooded,,Basement,-10,-217.4965,21.74965,0,0
Harvard Premium Keychain / Athletic H,10272,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Basement,0,0,10,0,0
Harvard Premium Keychain / Crest gold,10380,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Basement,0,0,10,0,0
Harvard Premium Keychain / Crest red,10379,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Basement,0,0,10,0,0
Harvard Premium Keychain / HBS,10381,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Basement,0,0,4.03,0,0
Harvard Premium Keychain / HLS,10382,,Clearance,"GloDesign, Inc.",110 Accessories > Keychains,,Basement,-10,-69.6455,6.96455,0,0
Harvard Premium Quarter Zip / Crimson / L,11132,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,15,267.01365,17.80091,0,0
Harvard Premium Quarter Zip / Crimson / M,11131,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,19,338.22071,17.80109,0,0
Harvard Premium Quarter Zip / Crimson / S,11130,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,12,213.61308,17.80109,0,0
Harvard Premium Quarter Zip / Crimson / XL,11133,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,-1,-17.80109,17.80109,0,0
Harvard Premium Quarter Zip / Crimson / XS,11129,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,5,89.0088,17.80176,0,0
Harvard Premium Quarter Zip / Navy / L,11127,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,20,354.4576,17.72288,0,0
Harvard Premium Quarter Zip / Navy / M,11126,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,13,231.04159,17.77243,0,0
Harvard Premium Quarter Zip / Navy / S,11125,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,3,53.31729,17.77243,0,0
Harvard Premium Quarter Zip / Navy / XL,11128,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,0,0,17.74111,0,0
Harvard Premium Quarter Zip / Navy / XS,11124,,4 Fall 2017 Collection,Ouray,023 Apparel > Sweatshirts > Zip,,Basement,10,177.7243,17.77243,0,0
Harvard Quarter Zip Applique / Oxford / L,10602,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,10,155,15.5,12,24
Harvard Quarter Zip Applique / Oxford / M,10601,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,17,263.5,15.5,12,24
Harvard Quarter Zip Applique / Oxford / S,10600,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,42,651,15.5,12,24
Harvard Quarter Zip Applique / Oxford / XL,10603,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,31,480.5,15.5,6,12
Harvard Quarter Zip Applique / Oxford / XS,10599,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,26,403,15.5,6,12
Harvard Quarter Zip Applique / Oxford / XXL,10841,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,Basement,2,31,15.5,0,0
Harvard Racerback Tank / L,10027,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,65,865.8,13.32,0,0
Harvard Racerback Tank / M,10026,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,24.99,0,0
Harvard Racerback Tank / S,10025,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.7,0,0
Harvard Racerback Tank / XL,10028,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,35,420.35,12.01,0,0
Harvard Rugby Shirt / Crimson / Striped / L,10958,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,11,368.84166,33.53106,0,0
Harvard Rugby Shirt / Crimson / Striped / M,10957,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,20,665.0754,33.25377,0,0
Harvard Rugby Shirt / Crimson / Striped / S,10956,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,13,428.89717,32.99209,0,0
Harvard Rugby Shirt / Crimson / Striped / XL,10959,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,10,330.8166,33.08166,0,0
Harvard Rugby Shirt / Crimson / Striped / XS,10955,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,10,332.5376,33.25376,0,0
Harvard Rugby Shirt / Crimson / Striped / XXL,10960,,2 Lifestyle Collection,Quality,090 Apparel > Other,,Basement,6,197.9535,32.99225,0,0
Harvard Running Shorts / L / Crimson,4420,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Basement,0,0,10.54,0,0
Harvard Running Shorts / M / Crimson,4419,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Basement,0,0,10.54,0,0
Harvard Running Shorts / S / Crimson,4418,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Basement,0,0,10.54,0,0
Harvard Running Shorts / XL / Crimson,4421,COMPRI,Clearance,Comprint,040 Apparel > Pants and Shorts,,Basement,-1,-10.54,10.54,0,0
Harvard Shield Dog Leashes / Black / L,10575,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,8,80.33072,10.04134,0,0
Harvard Shield Dog Leashes / Black / S,10574,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,14,138.0309,9.85935,0,0
Harvard Shield Dog Leashes / Crimson / L,10573,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,13,125.44272,9.64944,0,0
Harvard Shield Dog Leashes / Crimson / S,10572,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,13,128.76292,9.90484,6,0
Harvard Shield Hat / Crimson,10889,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,Basement,47,223.25,4.75,0,0
Harvard Shield Hat / White,10657,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,Basement,45,213.75,4.75,0,0
Harvard Silk Striped Bow Tie / Crimson,11180,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Basement,0,0,32.79044,0,0
Harvard Silk Striped Tie / Crimson,11179,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,Basement,0,0,37.44118,0,0
Harvard Silver Steel Water Bottle / Silver,2718,QUALIT,6 Drinkware,Quality,220 Drinkware > Bottles,,Basement,172,679.3828,3.9499,20,0
Harvard Sister T-Shirt / Crimson / L,10975,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,8,51.41128,6.42641,0,0
Harvard Sister T-Shirt / Crimson / M,10974,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,4,25.6934,6.42335,0,0
Harvard Sister T-Shirt / Crimson / S,10973,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,7,44.96415,6.42345,0,0
Harvard Sister T-Shirt / Crimson / XL,10976,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,8,51.4216,6.4277,0,0
Harvard Snowflake Beanie / Crimson,11259,,2 Lifestyle Collection,Ouray,030 Apparel > Hats,,Basement,4,53.23632,13.30908,0,0
Harvard Snowflake Scarf / Crimson,11243,,2 Lifestyle Collection,Ouray,090 Apparel > Other,,Basement,3,44.21424,14.73808,0,0
Harvard Speckled Mug / Crimson,10464,,6 Drinkware,LXG,210 Drinkware > Mugs,,Basement,15,83.18145,5.54543,36,0
Harvard Speckled Mug / Green,10465,,6 Drinkware,LXG,210 Drinkware > Mugs,,Basement,3,15.45,5.15,0,0
Harvard Spirit Jersey / Crimson / L,10629,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Basement,-13,-322.44173,24.80321,0,0
Harvard Spirit Jersey / Crimson / M,10628,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Basement,-2,-49.60792,24.80396,0,0
Harvard Spirit Jersey / Crimson / S,10627,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Basement,-1,-24.80404,24.80404,0,0
Harvard Spirit Jersey / Crimson / XS,10626,,2 Lifestyle Collection,Spirit Jersey,090 Apparel > Other,,Basement,-2,-49.60792,24.80396,6,24
Harvard Square Photo,10621,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,12.75,0,0
Harvard Stadium Sweater / L,10905,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,18,792,44,0,0
Harvard Stadium Sweater / M,10904,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,26,1144,44,0,0
Harvard Stadium Sweater / S,10903,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,28,1232,44,0,0
Harvard Stadium Sweater / XL,10906,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,11,482.625,43.875,0,0
Harvard Stadium Sweater / XS,10902,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,22,968,44,0,0
Harvard Steel Water Bottle / Crimson,4996,QUALIT,6 Drinkware,Quality,220 Drinkware > Bottles,,Basement,97,764.21353,7.87849,72,72
Harvard Stein Glass / Glass Stein,840,NORDIC,6 Drinkware,NORDIC,230 Drinkware > Glasses,,Basement,39,265.91214,6.81826,36,36
Harvard Straw Hat / Crimson,10480,,2 Lifestyle Collection,Logofit,030 Apparel > Hats,,Basement,6,124.23408,20.70568,0,0
Harvard Striped Baby Blanket / Crimson / Striped,10539,,"7 Youth, Toddler, Infant",Creative Knitwear,180 Accessories > Other,,Basement,1,11.05385,11.05385,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 0-3M,10951,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,15,188.63505,12.57567,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 12M,10954,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,18,243.75222,13.54179,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 3-6M,10952,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,25,325.7575,13.0303,0,0
Harvard Striped Dress & Bloomer / Crimson / Striped / 6-9M,10953,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,Basement,14,164.47396,11.74814,0,0
Harvard Striped Scarf / Crimson,11272,,2 Lifestyle Collection,Apparel Empire,090 Apparel > Other,,Basement,10,175,17.5,0,0
Harvard Striped Socks / Crimson,11181,,1 Heritage Collection,Smart Turnout,090 Apparel > Other,,Basement,0,0,9.44118,0,0
Harvard Summer School T-Shirt (Vintage) / White / L,3272,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / M,3271,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / S,3270,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / XL,3273,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.86,0,0
Harvard Summer School T-Shirt (Vintage) / White / XXL,3274,QUALIT,Clearance,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,3.86,0,0
Harvard Sweatpants / Crimson / L,3116,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,48,421.44,8.78,24,0
Harvard Sweatpants / Crimson / M,3115,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,12,114.09672,9.50806,24,0
Harvard Sweatpants / Crimson / S,3114,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,38,331.36,8.72,24,0
Harvard Sweatpants / Crimson / XL,3117,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,-1,-8.06052,8.06052,12,0
Harvard Sweatpants / Ivory / L,3152,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,21,181.24575,8.63075,24,0
Harvard Sweatpants / Ivory / M,3151,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,45,369.9,8.22,24,0
Harvard Sweatpants / Ivory / S,3150,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,6,49.38,8.23,24,0
Harvard Sweatpants / Ivory / XL,10416,QUALIT,3 Classic Collection,Quality,040 Apparel > Pants and Shorts,,Basement,53,426.65,8.05,12,0
Harvard T-Shirt Keychain / Crimson,784,FREEDM,5 Accessories,FREEDOM,110 Accessories > Keychains,,Basement,82,82,1,100,0
Harvard Tassel Beanie,11100,,4 Fall 2017 Collection,Ouray,030 Apparel > Hats,,Basement,4,53.60392,13.40098,0,0
Harvard Teddy Bear / Brown,10653,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Basement,-1,-7.1703,7.1703,0,0
Harvard Teddy Bear / Chocolate,10477,,5 Accessories,T-Shirt Bears,160 Accessories > Soft Toys,,Basement,13,93.2139,7.1703,0,0
Harvard Toddler Jeans / 0-3M,11202,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,9,107.22933,11.91437,0,0
Harvard Toddler Jeans / 12M,11205,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,5,59.57185,11.91437,0,0
Harvard Toddler Jeans / 18M,11210,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,7,83.40059,11.91437,0,0
Harvard Toddler Jeans / 24M,11206,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,5,59.57185,11.91437,0,0
Harvard Toddler Jeans / 2T,11207,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,2,25.82874,12.91437,0,0
Harvard Toddler Jeans / 3-6M,11203,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,2,23.82874,11.91437,0,0
Harvard Toddler Jeans / 3T,11208,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,6,77.48622,12.91437,0,0
Harvard Toddler Jeans / 4T,11209,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,5,64.57185,12.91437,0,0
Harvard Toddler Jeans / 6-9M,11204,,"7 Youth, Toddler, Infant",Creative Knitwear,040 Apparel > Pants and Shorts,,Basement,5,59.57185,11.91437,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 24M,10937,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Basement,23,235.06943,10.22041,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 2T,10938,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Basement,12,126.92148,10.57679,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 3T,10939,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Basement,17,173.32758,10.19574,0,0
Harvard Toddler Pocket Tee / Crimson / Striped / 4T,10940,,"7 Youth, Toddler, Infant",Creative Knitwear,"010 Apparel > T-shirts, Tanks",,Basement,24,241.03512,10.04313,0,0
Harvard Trapper Beanie,11099,,4 Fall 2017 Collection,Ouray,030 Apparel > Hats,,Basement,60,808.7382,13.47897,0,0
Harvard Tumbler / Crimson,10466,,6 Drinkware,LXG,240 Drinkware > Travel Mugs,,Basement,-2,-14.2402,7.1201,36,72
Harvard Tumbler / Pink,10479,,6 Drinkware,LXG,240 Drinkware > Travel Mugs,,Basement,3,21.88239,7.29413,0,0
Harvard University Drill Squad Photo,10615,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,7.55,0,0
Harvard Varsity 8 Rowers 1913,10624,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,2,25.5,12.75,0,0
Harvard Varsity 8 Vintage Photo / 1 Photo,2991,TOEGOZ,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,10.3,0,0
Harvard Varsity Jacket / Crimson / L,11026,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,47,794.3,16.9,0,0
Harvard Varsity Jacket / Crimson / M,11025,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,58,981.92434,16.92973,0,0
Harvard Varsity Jacket / Crimson / S,11024,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,56,930.594,16.61775,0,0
Harvard Varsity Jacket / Crimson / XL,11027,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,83,1427.00987,17.19289,0,0
Harvard Varsity Jacket / Crimson / XS,11023,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,114,1920.9285,16.85025,0,0
Harvard Varsity Jacket / Crimson / XXL,11028,,4 Fall 2017 Collection,Apparel Empire,050 Apparel > Jackets,,Basement,56,961.56312,17.17077,0,0
Harvard Varsity Sweater / L,10910,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,22,968,44,0,0
Harvard Varsity Sweater / M,10909,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,30,1320,44,0,0
Harvard Varsity Sweater / S,10908,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,31,1364,44,0,0
Harvard Varsity Sweater / XL,10911,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,9,393.3,43.7,0,0
Harvard Varsity Sweater / XS,10907,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,16,704,44,0,0
Harvard Vineyard Vines Classic Tote / Crimson,3959,VV,5 Accessories,Vineyard Vines,150 Accessories > Bags,,Basement,35,1696.29285,48.46551,12,0
Harvard Vineyard Vines Classic Tote / Navy,10262,VV,5 Accessories,Vineyard Vines,150 Accessories > Bags,,Basement,55,2688.0073,48.87286,12,0
Harvard White Postcard,2997,QUALIT,5 Accessories,Quality,"190 Accessories > Postcards, Photos",,Basement,0,0,0.1,0,0
Harvard Wooden Dorm Sign,10995,,5 Accessories,Wincraft,"170 Accessories > Pennants, Wall Decorations",,Basement,38,309.11936,8.13472,0,0
Harvard Wristband / Crimson,41,QUALIT,5 Accessories,Quality,180 Accessories > Other,,Basement,462,471.53568,1.02064,200,0
Harvard Youth Arc T-Shirt / Crimson / YL,3686,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,86,253.97262,2.95317,24,0
Harvard Youth Arc T-Shirt / Crimson / YM,3685,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,102,310.21566,3.04133,24,0
Harvard Youth Arc T-Shirt / Crimson / YS,3684,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,93,274.53321,2.95197,24,0
Harvard Youth Arc T-Shirt / Crimson / YXS,3683,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,70,209.0431,2.98633,24,0
Harvard Youth Arc T-Shirt / Oxford / YL,662,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,-24,-67.00152,2.79173,24,0
Harvard Youth Arc T-Shirt / Oxford / YM,661,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,60,167.5944,2.79324,24,0
Harvard Youth Arc T-Shirt / Oxford / YS,660,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,50,137,2.74,24,0
Harvard Youth Arc T-Shirt / Oxford / YXS,659,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,1,2.73981,2.73981,24,0
Harvard Youth Crest T-Shirt / Crimson / YL,3101,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,45,151.2243,3.36054,24,0
Harvard Youth Crest T-Shirt / Crimson / YM,3100,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,-51,-171.40488,3.36088,24,0
Harvard Youth Crest T-Shirt / Crimson / YS,3099,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,18,60.65946,3.36997,24,0
Harvard Youth Crest T-Shirt / Crimson / YXS,3098,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,26,87.02226,3.34701,24,0
Harvard Youth Crest T-Shirt / Oxford / YL,3097,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,21,56.91,2.71,24,0
Harvard Youth Crest T-Shirt / Oxford / YM,3096,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,40,136.3476,3.40869,24,0
Harvard Youth Crest T-Shirt / Oxford / YS,3095,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,27,73.28394,2.71422,24,0
Harvard Youth Crest T-Shirt / Oxford / YXS,3094,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,48,140.77296,2.93277,24,0
Harvard Youth Crest T-Shirt / Pink / YL,3386,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,84,236.87832,2.81998,24,0
Harvard Youth Crest T-Shirt / Pink / YM,3385,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,15,44.05725,2.93715,24,0
Harvard Youth Crest T-Shirt / Pink / YS,3384,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,35,105.28315,3.00809,24,0
Harvard Youth Crest T-Shirt / Pink / YXS,3383,QUALIT,"7 Youth, Toddler, Infant",Quality,"010 Apparel > T-shirts, Tanks",,Basement,9,23.76,2.64,24,0
Harvard-Yale Track Meet Vintage Photo / 1 Photo,2986,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,10.3,0,0
Hat & Tee Combo / L,11006,,3 Classic Collection,Ouray,,,Basement,-3,-34.23297,11.41099,0,0
Hat & Tee Combo / M,11005,,3 Classic Collection,Ouray,,,Basement,17,193.98683,11.41099,0,0
Hat & Tee Combo / S,11004,,3 Classic Collection,Ouray,,,Basement,63,718.55154,11.40558,0,0
Hat & Tee Combo / XL,11007,,3 Classic Collection,Ouray,,,Basement,-1,-11.41099,11.41099,0,0
Havard Shield Dog Collar / Black / L,10571,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,18,166.88376,9.27132,0,0
Havard Shield Dog Collar / Black / M,10570,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,20,186.1548,9.30774,0,0
Havard Shield Dog Collar / Black / S,10569,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,11,102.17911,9.28901,0,0
Havard Shield Dog Collar / Crimson / L,10568,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,32,292.03808,9.12619,0,0
Havard Shield Dog Collar / Crimson / M,10567,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,25,228.15975,9.12639,0,0
Havard Shield Dog Collar / Crimson / S,10566,,5 Accessories,All Star Dogs,180 Accessories > Other,,Basement,30,279.0033,9.30011,6,0
