Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Harvard 1636 Pin / Gold,895,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,6,3.24198,0.54033,0,0
Harvard 1636 Putty Hat / Ivory,10608,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,-1,-4.75,4.75,5,6
Harvard 32oz. Sports Bottle / Crimson,10836,,6 Drinkware,RFSJ,220 Drinkware > Bottles,,JFK,4,29.49312,7.37328,0,0
Harvard 3D Crest Magnet / White,1514,MAHONE,5 Accessories,Pin Badge Maker Company,140 Accessories > Magnets,,JFK,4,10,2.5,5,10
Harvard 3D Johnston Gate Magnet,1513,MAHONE,5 Accessories,Pin Badge Maker Company,140 Accessories > Magnets,,JFK,5,11.5034,2.30068,5,10
Harvard 3D Weeks Bridge Magnet,10095,,5 Accessories,Pin Badge Maker Company,140 Accessories > Magnets,,JFK,17,39.62751,2.33103,5,10
Harvard 6-in-1 Golf Tool,10921,,5 Accessories,Quality,180 Accessories > Other,,JFK,0,0,7.84,0,0
Harvard Advocate Board,10623,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,1,12.75,12.75,0,0
Harvard Alumni at Stadium Vintage Photo,10408,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,0,0,10.3,0,0
Harvard American Apparel Women's Crest V-Neck / L / Crimson,4397,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,2,2
Harvard American Apparel Women's Crest V-Neck / L / Gray,4375,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-1,-7.69,7.69,2,2
Harvard American Apparel Women's Crest V-Neck / L / Sky Blue,4371,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,2,2
Harvard American Apparel Women's Crest V-Neck / M / Crimson,4398,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,0,0
Harvard American Apparel Women's Crest V-Neck / M / Gray,4374,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,-1,-8.82,8.82,0,0
Harvard American Apparel Women's Crest V-Neck / M / Sky Blue,4370,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.02,0,0
Harvard American Apparel Women's Crest V-Neck / S / Crimson,4399,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,0,0
Harvard American Apparel Women's Crest V-Neck / S / Gray,4373,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,0,0
Harvard American Apparel Women's Crest V-Neck / S / Sky Blue,4369,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.07,0,0
Harvard American Apparel Women's Crest V-Neck / XS / Crimson,4396,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,0,0
Harvard American Apparel Women's Crest V-Neck / XS / Gray,4372,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.82,2,2
Harvard American Apparel Women's Crest V-Neck / XS / Sky Blue,4368,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,8.06,2,2
Harvard Applique Full Zip / L / Crimson,10645,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,JFK,2,31,15.5,1,2
Harvard Applique Full Zip / M / Crimson,10644,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,JFK,1,15.5,15.5,1,2
Harvard Applique Full Zip / S / Crimson,10643,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,JFK,-1,-15.5,15.5,1,2
Harvard Applique Full Zip / XL / Crimson,10646,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,JFK,3,46.39389,15.46463,1,2
Harvard Applique Full Zip / XS / Crimson,10642,,3 Classic Collection,Bay State Apparel,023 Apparel > Sweatshirts > Zip,,JFK,1,15.5,15.5,1,2
Harvard Arc Hat / Black,10658,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,"Harvard sport, accessories, black hat",JFK,-1,-4.75,4.75,3,4
Harvard Arc Hat / Oxford,10735,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,"Harvard sport, accessories, black hat",JFK,3,14.25,4.75,0,0
Harvard Arc T-shirt / L / Black,4044,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,14,41.0431,2.93165,6,6
Harvard Arc T-shirt / L / Crimson,1119,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,7,21.72135,3.10305,6,8
Harvard Arc T-shirt / L / Oxford,315,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,14,40.88546,2.92039,6,8
Harvard Arc T-shirt / M / Black,4043,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,20,59.6216,2.98108,6,8
Harvard Arc T-shirt / M / Crimson,1201,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,19,58.98094,3.10426,6,8
Harvard Arc T-shirt / M / Oxford,314,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,19,57.5814,3.0306,6,8
Harvard Arc T-shirt / S / Black,4042,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,21,60.8727,2.8987,6,8
Harvard Arc T-shirt / S / Crimson,1200,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,29,91.23226,3.14594,6,8
Harvard Arc T-shirt / S / Oxford,313,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,24,73.8096,3.0754,6,8
Harvard Arc T-shirt / XL / Black,4045,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,14,40.45958,2.88997,6,8
Harvard Arc T-shirt / XL / Crimson,1400,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,8,24.07976,3.00997,6,8
Harvard Arc T-shirt / XL / Oxford,316,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,12,33.74808,2.81234,6,8
Harvard Arc T-shirt / XXL / Black,4076,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,11.88291,3.96097,2,2
Harvard Arc T-shirt / XXL / Crimson,1202,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,6,22.37916,3.72986,2,3
Harvard Arc T-shirt / XXL / Oxford,317,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,7.08656,3.54328,2,2
Harvard Athletic Polo / Black / L,10487,,Clearance,Charles River,"010 Apparel > T-shirts, Tanks",,JFK,0,0,21.54,1,2
Harvard Athletic Polo / Black / M,10486,,Clearance,Charles River,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,1,2
Harvard Athletic Polo / Black / S,10485,,Clearance,Charles River,"010 Apparel > T-shirts, Tanks",,JFK,0,0,23.29,1,2
Harvard Athletic Polo / Black / XL,10488,,Clearance,Charles River,"010 Apparel > T-shirts, Tanks",,JFK,0,0,21.54,1,2
Harvard Athletic Shield Hat / Black,11017,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,16,88.64032,5.54002,0,0
Harvard Athletic Shield Hat / Crimson,11016,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,7,39.51248,5.64464,0,0
Harvard Athletic Shield T-shirt / L,10533,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Athletic Shield T-shirt / M,10532,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Athletic Shield T-shirt / S,10510,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.36,0,0
Harvard Athletic Shield T-shirt / XL,10534,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.33,0,0
Harvard Athletic Shorts / Black / L,10491,,Clearance,Quality,040 Apparel > Pants and Shorts,,JFK,-2,-16,8,2,2
Harvard Athletic Shorts / Black / M,10490,,Clearance,Quality,040 Apparel > Pants and Shorts,,JFK,-2,-16,8,2,2
Harvard Athletic Shorts / Black / S,10489,,Clearance,Quality,040 Apparel > Pants and Shorts,,JFK,0,0,12.73424,2,2
Harvard Athletic Shorts / Black / XL,10492,,Clearance,Quality,040 Apparel > Pants and Shorts,,JFK,-2,-16,8,2,2
Harvard Baby & Toddler Fleece Jacket / 12M / Crimson,10540,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,2,26.07188,13.03594,1,2
Harvard Baby & Toddler Fleece Jacket / 18M / Crimson,10541,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,1,12.80834,12.80834,1,2
Harvard Baby & Toddler Fleece Jacket / 24M / Crimson,10542,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-2,-26.14324,13.07162,1,2
Harvard Baby & Toddler Fleece Jacket / 2T / Crimson,10543,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,13.10887,1,2
Harvard Baby & Toddler Fleece Jacket / 3T / Crimson,10544,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-1,-13.04724,13.04724,1,2
Harvard Baby & Toddler Fleece Jacket / 4T / Crimson,10545,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-2,-25.95838,12.97919,1,2
Harvard Bachelor Frame,4031,UFRAME,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps","bachelor's, bachelors",JFK,30,2263.2,75.44,0,0
Harvard Band on Opening Day Vintage Photo,10411,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,-2,-20,10,0,0
Harvard Barrel Pen / White,611,ARTS A,5 Accessories,Arts & Cards,130 Accessories > Stationery,,JFK,-48,-72.48,1.51,5,10
Harvard Baseball Crew / L,11097,,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,2,51.39284,25.69642,0,0
Harvard Baseball Crew / M,11096,,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,-1,-25.62639,25.62639,0,0
Harvard Baseball Crew / S,11095,,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,25.76644,0,0
Harvard Baseball Crew / XL,11098,,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,25.22096,0,0
Harvard Basketball T-shirt / L / Oxford,10521,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Basketball T-shirt / M / Oxford,10520,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Basketball T-shirt / S / Oxford,10514,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,4.33,0,0
Harvard Basketball T-shirt / XL / Oxford,10850,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,0,0,0
Harvard Bistro Mug / Ivory,11237,,6 Drinkware,Quality,210 Drinkware > Mugs,,JFK,0,0,4.7216,0,0
Harvard Bodysuit / 0-3M,10947,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,2,20.98898,10.49449,0,0
Harvard Bodysuit / 12M,10950,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,2,20.55588,10.27794,0,0
Harvard Bodysuit / 3-6M,10948,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,1,10.36028,10.36028,0,0
Harvard Bodysuit / 6-9M,10949,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,3,32.13444,10.71148,0,0
Harvard Bodysuit Dress / 0-3M / Crimson,10550,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,9.9075,2,3
Harvard Bodysuit Dress / 12M / Crimson,10553,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-3,-29.97,9.99,2,2
Harvard Bodysuit Dress / 18M / Crimson,10554,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-2,-19.96,9.98,2,2
Harvard Bodysuit Dress / 24M / Crimson,10555,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-2,-19.96,9.98,2,2
Harvard Bodysuit Dress / 3-6M / Crimson,10551,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-2,-19.96,9.98,2,3
Harvard Bodysuit Dress / 6-9M / Crimson,10552,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-1,-9.98,9.98,2,2
Harvard Bottle Opener / Crimson,11273,,5 Accessories,Pin Badge Maker Company,180 Accessories > Other,,JFK,17,3.97137,0.23361,0,0
Harvard Bottle Opener Keychain / Silver,1680,LXG,5 Accessories,LXG,110 Accessories > Keychains,,JFK,13,48.85088,3.75776,6,6
Harvard Brother T-Shirt / L / Crimson,10971,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Brother T-Shirt / M / Crimson,10970,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Brother T-Shirt / S / Crimson,10969,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Brother T-Shirt / XL / Crimson,10972,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.46,0,0
Harvard Business School Barrel Pen / White,613,ARTS A,5 Accessories,Arts & Cards,130 Accessories > Stationery,,JFK,51,75.48,1.48,10,20
Harvard Business School Mug / White,10922,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,JFK,4,24.19392,6.04848,0,0
Harvard Business School Pin / Crimson,872,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,34,17.8687,0.52555,0,0
Harvard Business School Shield T-Shirt / L / Crimson,10079,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,3,13.68759,4.56253,5,5
Harvard Business School Shield T-Shirt / L / Gray,10084,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,8,35.67704,4.45963,5,5
Harvard Business School Shield T-Shirt / M / Crimson,10078,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,35,168.56735,4.81621,5,5
Harvard Business School Shield T-Shirt / M / Gray,10083,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,41,177.32336,4.32496,5,5
Harvard Business School Shield T-Shirt / S / Crimson,10087,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,55,241.93565,4.39883,5,5
Harvard Business School Shield T-Shirt / S / Gray,10082,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,52,227.00756,4.36553,5,5
Harvard Business School Shield T-Shirt / XL / Crimson,10080,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,15,81.88845,5.45923,5,5
Harvard Business School Shield T-Shirt / XL / Gray,10085,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,37,155.47363,4.20199,5,5
Harvard Business School Shield T-Shirt / XXL / Crimson,10081,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,12,60.12,5.01,2,2
Harvard Business School Shield T-Shirt / XXL / Gray,10086,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks","apparel, men, men's t-shirts, HBS shirt, T-shirt, t shirt, shirt, tee, business school, Harvard Business School, HBS, Business School tee, women, women's t-shirts",JFK,76,259.83792,3.41892,2,2
Harvard Cabana Umbrella / Crimson / Striped,11172,,5 Accessories,STORMDUDS,300 Rain Gear,,JFK,7,79.74169,11.39167,0,0
Harvard Campus and the Charles River Vintage Photo / 1 Photo,2989,TOEGOZ,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,0,0,10.3,0,0
Harvard Canvas Belt / 32 / Crimson,10893,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,45,0,0
Harvard Canvas Belt / 34 / Crimson,11001,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,45,0,0
Harvard Canvas Belt / 36 / Crimson,11002,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,45,0,0
Harvard Canvas Belt / 38 / Crimson,11003,,1 Heritage Collection,Smart Turnout,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,45,0,0
Harvard Charge Pack / Crimson,10467,,5 Accessories,LXG,180 Accessories > Other,,JFK,8,103.03136,12.87892,5,6
Harvard Chill Stick Water Bottle / Crimson,10823,,6 Drinkware,Quality,220 Drinkware > Bottles,,JFK,8,71.59016,8.94877,0,0
Harvard Cinch Bag / Crimson,3863,QUALIT,5 Accessories,Quality,150 Accessories > Bags,,JFK,-7,-25.31753,3.61679,6,6
Harvard Collegiate Bowl / Crimson,4317,RFSJ,6 Drinkware,RFSJ,210 Drinkware > Mugs,,JFK,0,0,7.29492,4,4
Harvard Collegiate Tee / Crimson / L,11176,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6.20313,0,0
Harvard Collegiate Tee / Crimson / M,11175,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,6.19851,6.19851,0,0
Harvard Collegiate Tee / Crimson / S,11174,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,18.59829,6.19943,0,0
Harvard Collegiate Tee / Crimson / XL,11177,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,6.20841,6.20841,0,0
Harvard Collegiate Tee / Crimson / XS,11178,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,4,24.87968,6.21992,0,0
Harvard Collegiate Tee / Oxford / L,10990,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,11.6385,5.81925,0,0
Harvard Collegiate Tee / Oxford / M,10989,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,11.70596,5.85298,0,0
Harvard Collegiate Tee / Oxford / S,10988,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,5,29.046,5.8092,0,0
Harvard Collegiate Tee / Oxford / XL,10991,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,17.51772,5.83924,0,0
Harvard Collegiate Tee / Oxford / XS,10992,,4 Fall 2017 Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,5.78796,5.78796,0,0
Harvard Crest Banner / Crimson,10996,,5 Accessories,Wincraft,"170 Accessories > Pennants, Wall Decorations",,JFK,4,49.91232,12.47808,0,0
Harvard Crest Beanie / Crimson,10706,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,0,0,5,0,0
Harvard Crest Bib / Crimson / Solid,10538,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,0,0,0
Harvard Crest Bib / Crimson / Striped,10936,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,0,0,5.49,0,0
Harvard Crest Canvas Tote Bag / Crimson,11212,,5 Accessories,Quality,150 Accessories > Bags,,JFK,-1,-9.7184,9.7184,0,0
Harvard Crest Cinch Bag / Black,10654,,5 Accessories,Bay State Apparel,150 Accessories > Bags,,JFK,0,0,3.75,3,3
Harvard Crest Cinch Bag / Crimson,10651,,5 Accessories,Bay State Apparel,150 Accessories > Bags,,JFK,0,0,3.75,3,3
Harvard Crest Cordial Shooter,11201,,6 Drinkware,Quality,230 Drinkware > Glasses,,JFK,1,4.54854,4.54854,0,0
Harvard Crest Hat / Black,10743,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,5,23.75,4.75,0,0
Harvard Crest Hat / Crimson,10736,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,5,23.775,4.755,0,0
Harvard Crest Hat / Ivory,10742,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,8,38,4.75,0,0
Harvard Crest Infant Onesie / 12M / White,559,COMPRI,"7 Youth, Toddler, Infant",Comprint,"080 Apparel > Onesies, Infantwear",,JFK,1,3.24429,3.24429,1,2
Harvard Crest Infant Onesie / 18M / White,560,COMPRI,"7 Youth, Toddler, Infant",Comprint,"080 Apparel > Onesies, Infantwear",,JFK,8,25.65552,3.20694,1,2
Harvard Crest Infant Onesie / 24M / White,561,COMPRI,"7 Youth, Toddler, Infant",Comprint,"080 Apparel > Onesies, Infantwear",,JFK,2,6.2894,3.1447,1,2
Harvard Crest Infant Onesie / 6M / White,1091,COMPRI,"7 Youth, Toddler, Infant",Comprint,"080 Apparel > Onesies, Infantwear",,JFK,8,25.95432,3.24429,1,2
Harvard Crest Infant Onesie / Newborn / White,2247,COMPRI,"7 Youth, Toddler, Infant",Comprint,"080 Apparel > Onesies, Infantwear",,JFK,3,9.71874,3.23958,1,2
Harvard Crest Joggers / L / Oxford,10675,,2 Lifestyle Collection,MV Sport,040 Apparel > Pants and Shorts,,JFK,2,35.18944,17.59472,0,0
Harvard Crest Joggers / M / Oxford,10674,,2 Lifestyle Collection,MV Sport,040 Apparel > Pants and Shorts,,JFK,-2,-35.22744,17.61372,0,0
Harvard Crest Joggers / S / Oxford,10673,,2 Lifestyle Collection,MV Sport,040 Apparel > Pants and Shorts,,JFK,3,52.70934,17.56978,0,0
Harvard Crest Joggers / XL / Oxford,10676,,2 Lifestyle Collection,MV Sport,040 Apparel > Pants and Shorts,,JFK,1,17.60278,17.60278,0,0
Harvard Crest Joggers / XS / Oxford,10672,,2 Lifestyle Collection,MV Sport,040 Apparel > Pants and Shorts,,JFK,0,0,17.59789,0,0
Harvard Crest Mug / Crimson,11214,,6 Drinkware,Quality,210 Drinkware > Mugs,"cf-color-crimson, cf-color-white",JFK,4,19.85724,4.96431,0,0
Harvard Crest Mug / White,11213,,6 Drinkware,Quality,210 Drinkware > Mugs,"cf-color-crimson, cf-color-white",JFK,5,14.60555,2.92111,0,0
Harvard Crest Pin / Crimson,11173,,5 Accessories,Pin Badge Maker Company,120 Accessories > Pins,,JFK,-24,-13.57152,0.56548,0,0
Harvard Crest Pint Glass,2035,,,,General,,JFK,2,12.73666,6.36833,0,0
Harvard Crest Postcard / Black,2992,QUALIT,5 Accessories,Quality,180 Accessories > Other,,JFK,-13,-5.46,0.42,30,30
Harvard Crest Shot Glass / Crimson,11198,,6 Drinkware,Quality,230 Drinkware > Glasses,,JFK,1,4.09627,4.09627,0,0
Harvard Crest Sticker,2738,QUALIT,Clearance,Quality,180 Accessories > Other,,JFK,-1,-0.67,0.67,6,10
Harvard Crest Striped Bow Tie / Crimson / Striped,10330,,1 Heritage Collection,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,0,0,23.38507,2,2
Harvard Crest Striped Tie / Crimson / Striped,10329,,1 Heritage Collection,Global Neckwear,"060 Apparel > Belts, Ties, Cufflinks",,JFK,4,93.21412,23.30353,2,2
Harvard Crest T-Shirt / L / Crimson,266,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,16,58.44176,3.65261,6,8
Harvard Crest T-Shirt / L / Navy,3943,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,24,83.53512,3.48063,6,8
Harvard Crest T-Shirt / L / Oxford,261,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,22,75.25826,3.42083,6,8
Harvard Crest T-Shirt / M / Crimson,265,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,14,52.17856,3.72704,6,8
Harvard Crest T-Shirt / M / Navy,3942,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,17,60.70224,3.57072,6,8
Harvard Crest T-Shirt / M / Oxford,260,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,7,24.07622,3.43946,6,8
Harvard Crest T-Shirt / S / Crimson,264,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-3.64385,3.64385,6,8
Harvard Crest T-Shirt / S / Navy,3941,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,20,67.7816,3.38908,6,8
Harvard Crest T-Shirt / S / Oxford,259,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,17,53.12602,3.12506,6,8
Harvard Crest T-Shirt / XL / Crimson,267,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,7,24.1913,3.4559,6,8
Harvard Crest T-Shirt / XL / Navy,3944,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,8,27.17352,3.39669,6,8
Harvard Crest T-Shirt / XL / Oxford,262,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,10,31.3424,3.13424,6,8
Harvard Crest T-Shirt / XXL / Crimson,268,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,7,27.17988,3.88284,2,3
Harvard Crest T-Shirt / XXL / Navy,3973,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,4,17.35624,4.33906,2,3
